"SITECODE";"NAZEV";"HABITAT_CODE";"ROZLOHA";"TYPICKE_DRUHY";"REPRE";"REPRE_SDF";"KVALITA_ORIG";"KVALITA";"MINIMIAREAL";"MOZAIKA";"CELISTVOST";"KONEKTIVITA";"RED_LIST";"INVASIVE";"EXPANSIVE";"MRTVE_DREVO";"KALAMITA_POLOM";"RED_LIST_SPECIES";"INVASIVE_LIST";"EXPANSIVE_LIST";"RELATIVE_AREA_PERC";"EVL_AREA_PERC";"W_AREA_HA";"W_AREA_PERC";"VYPLNENOST_TD";"VYPLNENOST_KVALITA";"VYPLNENOST_MD";"PERC_SPAT";"PERC_0";"PERC_1";"PERC_2";"DATE_MIN";"DATE_MAX";"DATE_MEAN";"DATE_MEDIAN"
"CZ0214015";"V˘znice";"9170";175,337477902388;2,97211535007145;6,65041762412981;4,06866797316227;6,18297394459527;5,89006102540893;5,84458259674626;10;0;9,90364400781314;10;9,58200301054601;9,58200301054601;3,8122616749146;0,0774803405386666;"Monotropa hypopitys, Taxus baccata, Epipactis purpurata, Verbascum densiflorum, Rosa agrestis, Galeopsis ladanum, Rosa tomentosa, Centaurea triumfettii subsp. axillaris, Rosa elliptica, Malus sylvestris, Potentilla arenaria, Neottia nidus-avis, Bromus ramosus, Vicia cassubica, Dianthus superbus, Rubus saxatilis, Hieracium schmidtii, Potentilla alba, Rosa sherardii, Cardamine dentata, Cephalanthera longifolia, Serratula tinctoria, Vicia pisiformis, Carex cespitosa, Cerastium brachypetalum, Butomus umbellatus, Aurinia saxatilis subsp. arduini, Galium glaucum, Sorbus aria, Asperula tinctoria, Galium mollugo, Anthemis tinctoria, Inula hirta, Veronica hederifolia, Juniperus communis, Geranium sanguineum, Carex humilis, Malva alcea";"Aesculus hippocastanum, Arrhenatherum elatius, Bidens frondosa, Cirsium arvense, Conyza canadensis, Galeobdolon argentatum, Galinsoga parviflora, Impatiens parviflora, Pinus nigra, Pinus strobus, Robinia pseudacacia, Setaria verticillata, Symphoricarpos albus";"Calamagrostis epigejos, Cirsium oleraceum, Crataegus laevigata, Crataegus monogyna, Filipendula ulmaria, Hedera helix, Ligustrum vulgare, Phalaris arundinacea, Prunus spinosa, Rosa agrestis, Rosa canina agg., Rosa dumalis, Rosa elliptica, Rosa tomentosa, Rubus fruticosus agg., Rubus idaeus, Rumex crispus, Rumex obtusifolius, Sambucus nigra, Senecio ovatus, Urtica dioica, Crataegus sp., Rosa rubiginosa, Rosa sp.";0,105443268870237;44,1397675801235;0;0;0,994940004221072;1;0,986345274338687;99,878956543108;0;100;0;2008-06-19;2010-10-05;2010-01-18;2010-04-27
"CZ0214015";"V˘znice";"91I0";27,3228837397803;1,92262863242689;6,48655632558203;3,44952827291402;4,09244620754243;3,95166130736126;1,82152558265202;10;0;9,02203699088512;3,51492024983188;10;10;1,37059059543372;0;"Rosa sherardii, Neottia nidus-avis, Geranium sanguineum, Rosa gallica, Potentilla rupestris, Inula hirta, Pulmonaria angustifolia, Centaurea triumfettii subsp. axillaris, Potentilla alba, Anthemis tinctoria, Platanthera bifolia";"NA";"NA";0,397546654585263;6,87831119918379;0;0;1;1;1;100;0;100;0;2008-08-27;2010-06-30;2009-11-24;2009-09-24
"CZ0214015";"V˘znice";"8220";5,88446958148118;6,34673816589353;8,34635509853158;6,4620621762834;9,95219103212922;9,64182971687524;10;10;9,55318997307177;8,66784335111427;0;10;10;NA;NA;"NA";"NA";"NA";0,0864250301791642;1,48136680626537;0;0;1;1;0;20,6114644328678;0;100;0;2008-06-18;2010-10-05;2009-11-02;2009-08-11
"CZ0214015";"V˘znice";"9180";49,4099898302167;6,96756864310877;7,04315471680698;6,26076311669597;8,50250374879959;8,35771364642563;6,17624872877708;10;6,85849039120163;9,89887958776435;8,86363052149582;9,52319673277412;9,52319673277412;5,34331635021748;0;"Dictamnus albus, Neottia nidus-avis, Serratula tinctoria, Hieracium schmidtii, Dianthus superbus, Potentilla alba, Vicia pisiformis, Galeopsis ladanum, Veronica hederifolia, Galanthus nivalis, Rosa elliptica, Galium glaucum, Rosa tomentosa, Leucojum vernum, Galium mollugo, Potentilla arenaria, Potentilla rupestris, Rosa agrestis, Aurinia saxatilis subsp. arduini, Anthericum liliago, Carex cespitosa, Anthemis tinctoria, Gagea villosa, Juniperus communis, Geranium sanguineum, Asperula tinctoria, Centaurea triumfettii subsp. axillaris, Gentianopsis ciliata, Cirsium acaule";"Bidens frondosa, Cirsium arvense, Conyza canadensis, Galinsoga parviflora, Impatiens parviflora, Quercus rubra, Symphoricarpos albus";"Calamagrostis epigejos, Cirsium oleraceum, Crataegus laevigata, Crataegus monogyna, Filipendula ulmaria, Hedera helix, Phalaris arundinacea, Prunus spinosa, Rosa agrestis, Rosa canina agg., Rosa elliptica, Rosa pendulina, Rosa rubiginosa, Rosa tomentosa, Rubus fruticosus agg., Rubus idaeus, Rumex crispus, Sambucus nigra, Senecio ovatus, Urtica dioica, Rubus sp.";0,278835645483984;12,4385584493019;0;0;1;1;1;97,6964575647161;0;100;0;2008-06-19;2010-10-05;2009-10-15;2009-08-11
"CZ0214015";"V˘znice";"91E0";28,4502366318782;6,10534966566811;9,52215380808838;7,21778561795809;9,57591384991039;8,33687745323477;3,55627957898477;10;3,37721200485815;9,74770882132858;1,91105768091098;10;10;5,80893532184384;0;"Leucojum vernum, Galeopsis ladanum, Galanthus nivalis, Cerastium brachypetalum, Batrachium rionii, Galium mollugo";"NA";"NA";0,0316837512687497;7,1621130151634;0;0;1;1;1;99,9993790971432;0;100;0;2008-06-18;2010-10-05;2009-07-26;2009-07-29
"CZ0214015";"V˘znice";"8150";1,82125771572849;7,405778264522;5;4,93718550968133;10;10;4,55314428932123;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";2,13813729336742;0,4584866466513;0;0;1;1;0;0;0;100;0;2008-06-26;2008-06-26;2008-06-26;2008-06-26
"CZ0214017";"Karlötejn - Koda";"3270";0,207456389539177;5;10;6,66666666666667;10;10;0,296366270770252;10;0;10;0;10;10;NA;NA;"NA";"NA";"NA";0,405996291699408;0,00780490832403799;0;0;1;1;0;81,8709528766254;0;0;100;2014-04-12;2014-07-19;2014-05-31;2014-05-31
"CZ0214017";"Karlötejn - Koda";"9170";1206,48085534372;5,72821870218044;6,98052329014114;5,79953502761172;7,47897911121663;6,6397748599108;10;10;6,26070302270585;9,95740402113077;10;8,37468648713776;7,86199032035392;2,15804791188398;0;"Anthericum liliago, Neottia nidus-avis, Potentilla arenaria, Quercus cerris, Gentianopsis ciliata, Pulsatilla pratensis subsp. bohemica, Dictamnus albus, Jovibarba globifera, Cephalanthera longifolia, Dianthus superbus, Saxifraga paniculata, HierochloÎ australis, Aethusa cynapioides, Prunus fruticosa, Cerastium brachypetalum, Allium flavum, Berberis vulgaris, Arabis pauciflora, Caucalis platycarpos, Asperula tinctoria, Arabis sagittata, Bupleurum longifolium, Carex humilis, Carduus nutans, Inula salicina, Potentilla alba, Galium glaucum, Geranium sanguineum, Hieracium cymosum, Hypericum elegans, Juniperus communis, Lactuca perennis, Lactuca quercina, Inula hirta, Fumaria schleicheri, Gagea villosa, Lathyrus pannonicus subsp. collinus, Helianthemum canum, Malus sylvestris, Orthantha lutea, Cirsium pannonicum, Cotoneaster integerrimus, Melica picta, Lappula squarrosa, Melampyrum cristatum, Linum austriacum, Medicago minima, Orchis purpurea, Orchis ustulata, Orobanche caryophyllacea, Muscari tenuiflorum, Arenaria leptoclados, Campanula bononiensis, Aster alpinus, Aster amellus, Aster linosyris, Veronica praecox, Teucrium botrys, Thalictrum minus, Ficaria calthifolia, Aquilegia vulgaris, Vicia pisiformis, Stipa capillata, Thesium bavarum, Thesium linophyllon, Anemone sylvestris, Veronica austriaca, Trifolium rubens, Thlaspi montanum, Stipa pulcherrima, Pyrus pyraster, Rosa jundzillii, Aurinia saxatilis subsp. arduini, Corallorhiza trifida, Clematis recta, Festuca pseudovina, Cerastium pumilum, Galeopsis ladanum, Carex michelii, Centaurea triumfettii subsp. axillaris, Dracocephalum austriacum, Erysimum crepidifolium, Festuca amethystina, Cephalanthera damasonium, Crepis praemorsa, Cephalanthera rubra, Sorbus aria, Crepis tectorum, Silene nemoralis, Silene otites, Carex distans, Viola tricolor subsp. tricolor, Scabiosa canescens, Serratula tinctoria, Sorbus danubialis, Globularia bisnagarica, Myosotis stenophylla, Gymnadenia conopsea, Iris aphylla, Pyrola minor, Anacamptis pyramidalis, Veratrum nigrum, Pulsatilla patens, Hylotelephium telephium, Thesium alpinum, Melampyrum arvense, Valerianella carinata, Valerianella rimosa, Geum montanum, Rosa gallica, Peucedanum oreoselinum, Leucojum vernum, Linum hirsutum, Quercus pubescens, Oxytropis pilosa, Platanthera bifolia, Stipa pennata, Orobanche elatior, Adonis aestivalis, Rubus phyllostachys, Sagina nodosa, Saxifraga tridactylites, Thalictrum foetidum, Rosa agrestis, Torilis arvensis, Stachys germanica, Seseli hippomarathrum, Rubus canescens, Hieracium lactucella, Orobanche lutea, Melica ciliata, Scabiosa columbaria, Orobanche purpurea subsp. bohemica, Lithospermum officinale, Bothriochloa ischaemum, Phyllitis scolopendrium, Polystichum aculeatum, Orobanche arenaria, Dactylorhiza sambucina, Sorbus barrandienica, Sorbus eximia, Adenophora liliifolia, Adonis vernalis, Cirsium acaule, Verbascum densiflorum, Viola rupestris, Galium mollugo, Bupleurum longifolium subsp. longifolium, Polygala chamaebuxus, Crepis foetida subsp. rhoeadifolia, Spiraea salicifolia, Prunella grandiflora, Hieracium rothianum, Monotropa hypopitys, Hyoscyamus niger, Veronica hederifolia, Verbena officinalis, Linum flavum, Rubus saxatilis, Bromus ramosus, Anagallis foemina, Trifolium ochroleucon, Primula veris subsp. canescens, Lactuca viminea, Euphorbia exigua, Papaver argemone, Hieracium schmidtii, Antennaria dioica, Silene noctiflora, Monotropa hypophegea, Petrorhagia prolifera, Carex divulsa, Asperula tinctoria subsp. tinctoria, Galanthus nivalis, Rosa sherardii, Juniperus communis subsp. communis, Galium spurium, Epipactis purpurata, Gagea minima, Cypripedium calceolus, Sorbus collina, Saxifraga rosacea subsp. sponhemica, Ophioglossum vulgatum, Anthriscus caucalis, Saxifraga rosacea, Batrachium aquatile, Platanthera sp., Prunus mahaleb, Ranunculus arvensis, Allium rotundum, Anthemis tinctoria, Hieracium cymosum subsp. cymosum, Lathyrus pannonicus";"Prunus serotina, Impatiens parviflora, Quercus rubra, Robinia pseudacacia, Echinochloa crus-galli, Cotoneaster sp., Galeobdolon argentatum, Parthenocissus inserta, Cirsium arvense, Populus ◊ canadensis, Prunus cerasifera, Juglans regia, Pinus nigra, Galinsoga quadriradiata, Scutellaria altissima, Mahonia aquifolium";"Rosa gallica, Crataegus monogyna, Crataegus sp., Hedera helix, Prunus spinosa, Rosa canina agg., Rubus fruticosus agg., Rubus idaeus, Ligustrum vulgare, Urtica dioica, Rosa sp., Senecio ovatus, Crataegus laevigata, Calamagrostis epigejos, Rubus sp., Sambucus nigra, Rubus mollis, Rosa canina";0,725545312609228;45,3901299043212;0;0;0,843182214576864;1;0,840393485857656;99,81671819685;0;18,7354209099446;81,2645790900554;2006-07-11;2017-06-21;2014-09-03;2014-05-11
"CZ0214017";"Karlötejn - Koda";"91I0";41,2194977836544;6,9504304555045;4,82233313444344;5,3746144635366;7,10521715682293;5,23853192737157;2,74796651891029;10;5,20900375350753;9,35891061460085;10;7,77082788942439;9,05002770599022;2,25127621377653;0;"Dictamnus albus, Anacamptis pyramidalis, Prunella grandiflora, Serratula tinctoria, Potentilla alba, Asperula tinctoria, Berberis vulgaris, Carex humilis, Galium glaucum, Sorbus aria, Thlaspi montanum, Arabis pauciflora, Batrachium aquatile, Geranium sanguineum, Cotoneaster integerrimus, Scabiosa canescens, Aster amellus, Aster linosyris, Lathyrus pannonicus subsp. collinus, Inula hirta, Centaurea triumfettii subsp. axillaris, Pulsatilla pratensis subsp. bohemica, Silene nemoralis, Galeopsis ladanum, Thalictrum minus, Linum austriacum, Trifolium rubens, Malus sylvestris, HierochloÎ australis, Vicia pisiformis, Bromus ramosus, Orthantha lutea, Helianthemum canum, Carduus nutans, Euphorbia exigua, Seseli hippomarathrum, Melampyrum cristatum, Melica picta, Rosa gallica, Neottia nidus-avis, Teucrium botrys, Galium mollugo, Anthemis tinctoria, Inula salicina, Festuca amethystina, Stipa capillata, Platanthera bifolia, Anemone sylvestris, Potentilla arenaria, Medicago minima, Asperula tinctoria subsp. tinctoria, Clematis recta, Cephalanthera damasonium, Orchis purpurea, Vicia cassubica, Quercus pubescens, Aurinia saxatilis subsp. arduini, Polygala chamaebuxus, Sorbus barrandienica, Cephalanthera longifolia, Pyrus pyraster";"Impatiens parviflora";"Crataegus sp., Prunus spinosa, Rosa canina agg., Rosa sp., Rosa gallica";0,599741725787113;1,55075677388841;0;0;0,742168378928607;1;0,742168378928607;100;0;0,867830156767241;99,1321698432328;2011-07-09;2017-06-21;2016-03-29;2017-05-02
"CZ0214017";"Karlötejn - Koda";"5130";3,83325340130915;5;10;6,66666666666667;10;8,96389164066974;6,38875566884859;10;10;7,66502699285997;2,28108155240676;6,78825806976817;10;NA;NA;"Pulsatilla pratensis subsp. bohemica, Anthemis cotula, Anacamptis pyramidalis, Melampyrum arvense, Sorbus collina, Juniperus communis";"Mahonia aquifolium";"NA";0,930332104678494;0,14421436450563;0;0;1;1;0;96,7800385433336;0;31,0832507799077;68,9167492200923;2011-08-24;2017-06-21;2014-04-14;2013-09-27
"CZ0214017";"Karlötejn - Koda";"8210";7,73197639945988;4,61722325732089;9,81332046430681;6,2870291477518;6,56172089728661;6,52097168101796;10;10;0;9,62338645447846;10;9,72797156649608;8,93902777876921;NA;NA;"Potentilla arenaria, Galium glaucum, Pulsatilla pratensis subsp. bohemica, Sorbus aria, Cotoneaster integerrimus, Saxifraga paniculata, Saxifraga rosacea, Stachys germanica, Silene nemoralis, Sorbus danubialis, Thlaspi montanum, Centaurea triumfettii subsp. axillaris, Thesium bavarum, Lactuca perennis, Aurinia saxatilis subsp. arduini, Hieracium bifidum, Juniperus communis subsp. communis, Aster amellus, Prunus fruticosa, Stipa pulcherrima, Arabis sagittata, Jovibarba globifera subsp. globifera, Geranium sanguineum, Helianthemum canum, Erysimum crepidifolium, Carduus nutans, Medicago minima, Stipa capillata, Veronica praecox, Campanula bononiensis, Carex humilis, Dictamnus albus, Inula hirta, Iris aphylla, Berberis vulgaris, Melampyrum cristatum, Cerastium brachypetalum, Hieracium rothianum, Dracocephalum austriacum, Seseli hippomarathrum, Bothriochloa ischaemum, Arabis pauciflora";"Impatiens parviflora";"Rosa sp., Crataegus sp., Hedera helix, Urtica dioica, Calamagrostis epigejos";4,31521604024834;0,290891821145926;0;0;1;1;0;55,1414942488827;0;23,8014854264672;76,1985145735328;2011-06-05;2017-06-19;2014-09-19;2014-04-12
"CZ0214017";"Karlötejn - Koda";"8310";0,00411521981419834;0;10;10;10;10;10;10;10;9,09314230685846;0;10;10;NA;NA;"NA";"NA";"NA";0,232372349611709;0,000154822483194798;0;0;0;1;0;100;0;71,9296088766616;28,0703911233384;2011-08-24;2017-06-21;2014-07-10;2014-07-07
"CZ0214017";"Karlötejn - Koda";"40A0";0,411104423194533;8,45020323117152;10;8,96680215411434;10;9,77024913169374;2,05552211597266;NA;NA;NA;NA;NA;NA;NA;NA;"NA";"NA";"NA";0,833432783200412;0,0154665389760575;0;0;1;1;0;0;0;30,9959353765697;69,0040646234303;2011-08-26;2017-06-19;2015-05-10;2017-04-27
"CZ0214017";"Karlötejn - Koda";"9180";100,9799509098;5,25881935812182;7,48342460511345;5,69170397533673;8,82793210853478;7,88795201858605;10;10;1,70336776428783;9,86323922533021;10;8,74611132083837;8,77606209587904;3,31193159415114;0;"Clematis recta, Saxifraga paniculata, Dictamnus albus, Centaurea triumfettii subsp. axillaris, Cotoneaster integerrimus, Cephalanthera damasonium, Corallorhiza trifida, Dracocephalum austriacum, Aster amellus, Seseli hippomarathrum, Silene nemoralis, Berberis vulgaris, Asperula tinctoria, Lathyrus heterophyllus, Bothriochloa ischaemum, Anthericum liliago, Helianthemum canum, Linum austriacum, Linum flavum, Orthantha lutea, Galium glaucum, Carex humilis, Erysimum crepidifolium, Scabiosa canescens, Jovibarba globifera subsp. globifera, Silene otites, Stipa capillata, Thesium linophyllon, Veronica austriaca, Chondrilla juncea, Inula hirta, Oxytropis pilosa, Crepis foetida subsp. rhoeadifolia, Stipa pennata, Lactuca perennis, Medicago minima, Scrophularia umbrosa, Epilobium parviflorum, Dianthus gratianopolitanus, Saxifraga rosacea, Aurinia saxatilis subsp. arduini, Cirsium acaule, Potentilla arenaria, Saxifraga tridactylites, Pulsatilla pratensis subsp. bohemica, Geranium sanguineum, Neottia nidus-avis, Lactuca quercina, Quercus pubescens, Polypodium interjectum, Aquilegia vulgaris, Aster linosyris, Primula veris subsp. canescens, Cirsium pannonicum, Bupleurum longifolium subsp. longifolium, Bromus ramosus, Lappula squarrosa, Thlaspi montanum, Stipa pulcherrima, Arabis pauciflora, Hypericum elegans, Melica ciliata, Thalictrum minus, Carex divulsa, Rosa agrestis, Orchis purpurea, Rosa jundzillii, Jovibarba globifera, Melica picta, Veronica hederifolia, Hieracium schmidtii, Sorbus aria, Anemone sylvestris, Valerianella carinata, Thymus serpyllum, Campanula gentilis, Inula salicina, Rosa gallica, Serratula tinctoria, Melampyrum cristatum, Campanula bononiensis, Phyllitis scolopendrium, Sorbus barrandienica, Asperula tinctoria subsp. tinctoria, Veronica praecox, Cerastium brachypetalum, Trifolium rubens, Thesium bavarum, HierochloÎ australis, Bupleurum longifolium, Iris aphylla, Hieracium bifidum, Hieracium densiflorum, Juniperus communis subsp. communis, Sorbus danubialis, Polystichum aculeatum, Thalictrum foetidum, Phyteuma orbiculare, Lactuca viminea, Verbascum densiflorum, Carduus nutans, Teucrium botrys, Sorbus collina, Sorbus eximia, Galeopsis ladanum, Potentilla alba, Galanthus nivalis, Scabiosa columbaria, Arum maculatum, Vicia pisiformis, Monotropa hypopitys, Juniperus communis, Gagea villosa";"Lonicera caprifolium, Galeobdolon argentatum, Impatiens parviflora, Symphoricarpos albus, Pinus nigra, Aster novi-belgii";"Sambucus nigra, Cirsium oleraceum, Senecio ovatus, Rosa sp., Urtica dioica, Ligustrum vulgare, Crataegus sp., Hedera helix";0,56986066764288;3,79905994299595;0;0;0,976192213019482;1;0,976192213019482;99,8864831904514;0;38,4778656480091;61,5221343519909;2006-06-30;2017-06-19;2015-02-18;2017-04-06
"CZ0214017";"Karlötejn - Koda";"3260";29,6184041989129;5;10;6,66666666666667;10;10;10;10;10;8,41611923298845;1,26996863927286;0;10;NA;NA;"Galium mollugo, Butomus umbellatus, Aurinia saxatilis subsp. arduini, Galanthus nivalis";"Heracleum mantegazzianum, Reynoutria ◊ bohemica, Sisymbrium loeselii";"NA";0,618187461404287;1,11430132371586;0;0;1;1;0;100;0;0;100;2014-07-19;2014-07-19;2014-07-19;2014-07-19
"CZ0214017";"Karlötejn - Koda";"6190";31,9377379285413;7,26116566270751;7,68582254562917;6,8152606293893;8,68731082746713;8,20172538084979;10;10;7,72562526006884;9,79668758581528;10;9,0357015165131;8,44352844412126;NA;NA;"Pulsatilla pratensis subsp. bohemica, Cotoneaster integerrimus, Melampyrum arvense, Orobanche caryophyllacea, Thlaspi montanum, Potentilla arenaria, Anthericum liliago, Galium glaucum, Jovibarba globifera, Berberis vulgaris, Saxifraga paniculata, Dianthus gratianopolitanus, Carex humilis, Adonis vernalis, Orobanche lutea, Aurinia saxatilis subsp. arduini, Seseli hippomarathrum, Bothriochloa ischaemum, Stipa capillata, Iris aphylla, Rosa gallica, Silene nemoralis, Hylotelephium telephium, Geranium sanguineum, Silene otites, Sorbus aria, Dracocephalum austriacum, Aster amellus, Helianthemum canum, Thesium bavarum, Oxytropis pilosa, Lactuca perennis, Scabiosa canescens, Inula hirta, Juniperus communis subsp. communis, Medicago minima, Carduus nutans, Stipa pennata, Erysimum crepidifolium, Teucrium botrys, Verbascum densiflorum, Crepis foetida subsp. rhoeadifolia, Dictamnus albus, Aquilegia vulgaris, Gentianopsis ciliata, Quercus pubescens, Poa badensis, Clematis recta, Scorzonera purpurea, Juniperus communis, Arabis sagittata, Cirsium acaule, Thalictrum foetidum, Epipactis atrorubens, Prunus fruticosa, Asperula tinctoria, Melampyrum cristatum, Thalictrum minus, Centaurea triumfettii subsp. axillaris, Gagea villosa, Saxifraga tridactylites, Sorbus danubialis, Hieracium cymosum, Veronica praecox, Arabis pauciflora, Hieracium rothianum, Saxifraga rosacea, Polygala chamaebuxus, Epilobium parviflorum, Veronica austriaca, Thesium linophyllon, Quercus cerris, Jovibarba globifera subsp. globifera, Stipa pennata var. pennata, Inula salicina, Asperula tinctoria subsp. tinctoria, Serratula tinctoria, Orobanche arenaria, Minuartia setacea, Rosa jundzillii, Orobanche kochii, Campanula bononiensis, Prunella grandiflora, Cerastium pumilum, Pyrus pyraster, Sorbus eximia, Hieracium echioides, Malus sylvestris, Hieracium schmidtii, Sorbus collina, Cirsium pannonicum, Lathyrus pannonicus subsp. collinus, Alyssum montanum subsp. gmelinii, Hieracium saxifragum, Hieracium bifidum, Potentilla alba, Petrorhagia prolifera, Cerastium brachypetalum, Veronica triloba, Saxifraga rosacea subsp. sponhemica, Achillea setacea";"Colutea arborescens, Mahonia aquifolium, Arrhenatherum elatius, Juglans regia, Symphoricarpos albus, Pinus nigra, Galinsoga quadriradiata";"Crataegus sp., Rosa sp., Ligustrum vulgare, Rosa canina, Prunus spinosa, Crataegus monogyna agg., Rosa jundzillii, Rosa rubiginosa, Hedera helix";9,83977094728072;1,20155911882552;0;0;0,999773350702591;1;0;74,2954900992785;0;29,0415666939129;70,9584333060871;2006-09-30;2017-06-21;2013-12-11;2013-11-16
